date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:08:15	57707/57707	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:11%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/dashboardfddc.html	(from )
03:08:16	4640/4640	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:12%20GMT	http://demos.creative-tim.com/robots.txt		(from )
03:08:16	2446/2446	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/apple-icon.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/apple-icon.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:17	2761/2761	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/favicon.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/favicon.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:08:14%20GMT	http://www.creative-tim.com/product/material-dashboard-pro	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard-pro.3.delayed	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:22	122540/122540	---M--	200	added ('OK%20')	text/css	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/css/bootstrap.min.css	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/css/bootstrap.min.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:25	8373/8373	---M--	200	added ('OK%20')	text/css	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/css/demo.css	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/css/demo.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:26	323777/323777	---M--	200	added ('OK%20')	text/css	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/css/material-dashboard.css?v=1.2.0	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/css/material-dashboard5438.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:28	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	http://maxcdn.bootstrapcdn.com/font-awesome/latest/css/font-awesome.min.css	C:/Meus%20Sites/Pj2/maxcdn.bootstrapcdn.com/font-awesome/latest/css/font-awesome.min.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:28	97509/97509	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:08:16%20GMT	https://www.creative-tim.com/product/material-dashboard-pro	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard-pro.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:28	1452/1452	---MC-	200	added ('OK')	text/css	date:Wed,%2015%20Nov%202017%2006:08:25%20GMT	https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Material+Icons	C:/Meus%20Sites/Pj2/fonts.googleapis.com/csse5da.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:28	489/489	---MC-	200	added ('OK')	text/css	date:Wed,%2015%20Nov%202017%2006:08:25%20GMT	https://fonts.googleapis.com/icon?family=Material+Icons	C:/Meus%20Sites/Pj2/fonts.googleapis.com/icone91f.css	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:08:26%20GMT	http://www.creative-tim.com/	C:/Meus%20Sites/Pj2/www.creative-tim.com/index.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:31	57707/57707	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:27%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:32	18418/18418	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:28%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/pricing.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/pricing.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:33	39302/39302	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:29%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/timeline.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/timeline.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:33	18354/18354	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:30%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/login.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/login.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:34	20698/20698	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:30%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/register.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/register.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:35	15415/15415	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:31%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/lock.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/lock.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:37	39487/39487	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/pages/user.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/pages/user.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:38	63663/63663	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:34%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/buttons.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/buttons.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:39	45371/45371	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:35%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/grid.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/grid.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:41	55427/55427	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:36%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/panels.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/panels.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:41	36797/36797	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:38%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/sweet-alert.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/sweet-alert.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:43	52429/52429	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:39%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/notifications.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/notifications.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:44	33517/33517	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:40%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/icons.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/icons.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:46	39528/39528	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:42%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/components/typography.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/components/typography.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:47	52053/52053	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:44%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/forms/regular.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/forms/regular.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:49	50351/50351	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:45%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/forms/extended.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/forms/extended.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:51	48778/48778	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:47%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/forms/validation.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/forms/validation.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:53	45865/45865	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:49%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/forms/wizard.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/forms/wizard.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:55	44489/44489	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:51%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/tables/regular.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/tables/regular.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:56	59841/59841	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:52%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/tables/extended.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/tables/extended.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:57	78794/78794	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:53%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/tables/datatables.net.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/tables/datatables.net.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:08:59	33958/33958	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:55%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/maps/google.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/maps/google.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:01	30677/30677	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:57%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/maps/fullscreen.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/maps/fullscreen.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:01	32798/32798	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:58%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/maps/vector.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/maps/vector.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:03	61228/61228	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:08:59%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/widgets.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/widgets.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:04	140194/140194	---M--	200	added ('OK')	image/jpeg	etag:%2219bf7b84f395560981564cc7e60e0699%22	http://s3.amazonaws.com/creativetim_bucket/products/51/opt_mdp_thumbnail.jpg	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/products/51/opt_mdp_thumbnail.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:04	37795/37795	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:09:00%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/charts.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/charts.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:06	85214/85214	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/faces/avatar.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/faces/avatar.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:06	32817/32817	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:09:02%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/calendar.html	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/calendar.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:08	3310/3310	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/US.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/US.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:08	3109/3109	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/DE.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/DE.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:08	3488/3488	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/AU.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/AU.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:09	3543/3543	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/GB.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/GB.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:09	3298/3298	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/RO.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/RO.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:09	3594/3594	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/flags/BR.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/flags/BR.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:20	189310/189310	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-1.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-1.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:29	123917/123917	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/card-3.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/card-3.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:47	233583/233583	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/card-1.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/card-1.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:48	251125/251125	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/card-2.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/card-2.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:09:47%20GMT	http://www.creative-tim.com/product/material-dashboard	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard.35.delayed	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:09:57	150242/150242	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:09:51%20GMT	https://www.creative-tim.com/product/material-dashboard	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:12	86659/86659	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/jquery-3.2.1.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/jquery-3.2.1.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:18	36816/36816	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/bootstrap.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/bootstrap.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:20	8137/8137	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/material.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/material.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:22	393121/393121	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-2.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-2.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:24	5091/5091	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/arrive.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/arrive.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:24	25332/25332	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/perfect-scrollbar.jquery.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/perfect-scrollbar.jquery.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:26	6341/6341	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/es6-promise-auto.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/es6-promise-auto.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:27	21090/21090	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/jquery.validate.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/jquery.validate.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:28	377600/377600	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-3.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/sidebar-3.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:30	14521/14521	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/jquery.bootstrap-wizard.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/jquery.bootstrap-wizard.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:34	16937/16937	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/bootstrap-notify.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/bootstrap-notify.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:34	40174/40174	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/chartist.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/chartist.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:10:35	58687/58687	---M--	200	added ('OK%20')	application/javascript	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/js/moment.min.js	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/js/moment.min.js	(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
